dataset,sample_idx,sample_id,fold,label,image_path
TCGA-PRAD,100,ENSG00000005884,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000100.png
TCGA-PRAD,101,ENSG00000005889,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000101.png
TCGA-PRAD,102,ENSG00000005893,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000102.png
TCGA-PRAD,104,ENSG00000006015,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000104.png
TCGA-PRAD,105,ENSG00000006025,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000105.png
TCGA-PRAD,107,ENSG00000006047,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_000107.png
TCGA-PRAD,109,ENSG00000006071,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000109.png
TCGA-PRAD,110,ENSG00000006118,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_000110.png
TCGA-PRAD,111,ENSG00000006125,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000111.png
TCGA-PRAD,114,ENSG00000006210,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000114.png
TCGA-PRAD,115,ENSG00000006282,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000115.png
TCGA-PRAD,116,ENSG00000006283,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000116.png
TCGA-PRAD,117,ENSG00000006327,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000117.png
TCGA-PRAD,118,ENSG00000006377,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000118.png
TCGA-PRAD,119,ENSG00000006432,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000119.png
TCGA-PRAD,120,ENSG00000006451,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000120.png
TCGA-PRAD,122,ENSG00000006459,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000122.png
TCGA-PRAD,123,ENSG00000006530,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000123.png
TCGA-PRAD,124,ENSG00000006534,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000124.png
TCGA-PRAD,125,ENSG00000006555,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000125.png
TCGA-PRAD,126,ENSG00000006576,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000126.png
TCGA-PRAD,128,ENSG00000006625,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_000128.png
TCGA-PRAD,129,ENSG00000006634,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000129.png
TCGA-PRAD,130,ENSG00000006638,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000130.png
TCGA-PRAD,131,ENSG00000006652,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000131.png
TCGA-PRAD,132,ENSG00000006695,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000132.png
TCGA-PRAD,133,ENSG00000006704,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000133.png
TCGA-PRAD,135,ENSG00000006715,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000135.png
TCGA-PRAD,136,ENSG00000006740,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000136.png
TCGA-PRAD,137,ENSG00000006744,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000137.png
TCGA-PRAD,138,ENSG00000006747,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_000138.png
TCGA-PRAD,139,ENSG00000006756,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000139.png
TCGA-PRAD,140,ENSG00000006757,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000140.png
TCGA-PRAD,141,ENSG00000006831,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000141.png
TCGA-PRAD,142,ENSG00000007038,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000142.png
TCGA-PRAD,144,ENSG00000007062,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_000144.png
TCGA-PRAD,145,ENSG00000007080,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000145.png
TCGA-PRAD,146,ENSG00000007129,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_000146.png
TCGA-PRAD,148,ENSG00000007174,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000148.png
TCGA-PRAD,150,ENSG00000007237,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000150.png
TCGA-PRAD,151,ENSG00000007255,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000151.png
TCGA-PRAD,153,ENSG00000007312,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000153.png
TCGA-PRAD,154,ENSG00000007341,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000154.png
TCGA-PRAD,155,ENSG00000007376,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000155.png
TCGA-PRAD,156,ENSG00000007384,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000156.png
TCGA-PRAD,159,ENSG00000007516,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_000159.png
TCGA-PRAD,161,ENSG00000007541,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000161.png
TCGA-PRAD,162,ENSG00000007545,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000162.png
TCGA-PRAD,163,ENSG00000007866,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000163.png
TCGA-PRAD,164,ENSG00000007908,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_000164.png
TCGA-PRAD,165,ENSG00000007923,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000165.png
TCGA-PRAD,166,ENSG00000007933,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000166.png
TCGA-PRAD,167,ENSG00000007944,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000167.png
TCGA-PRAD,168,ENSG00000007952,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_000168.png
TCGA-PRAD,169,ENSG00000007968,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_000169.png
TCGA-PRAD,170,ENSG00000008018,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000170.png
TCGA-PRAD,174,ENSG00000008118,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_000174.png
TCGA-PRAD,175,ENSG00000008128,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000175.png
TCGA-PRAD,176,ENSG00000008130,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000176.png
TCGA-PRAD,177,ENSG00000008226,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000177.png
TCGA-PRAD,178,ENSG00000008256,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000178.png
TCGA-PRAD,179,ENSG00000008277,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000179.png
TCGA-PRAD,180,ENSG00000008282,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000180.png
TCGA-PRAD,181,ENSG00000008283,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000181.png
TCGA-PRAD,182,ENSG00000008294,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000182.png
TCGA-PRAD,183,ENSG00000008300,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_000183.png
TCGA-PRAD,184,ENSG00000008311,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000184.png
TCGA-PRAD,185,ENSG00000008323,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000185.png
TCGA-PRAD,187,ENSG00000008382,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000187.png
TCGA-PRAD,188,ENSG00000008394,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000188.png
TCGA-PRAD,189,ENSG00000008405,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000189.png
TCGA-PRAD,190,ENSG00000008441,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000190.png
TCGA-PRAD,191,ENSG00000008513,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000191.png
TCGA-PRAD,192,ENSG00000008516,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000192.png
TCGA-PRAD,193,ENSG00000008517,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000193.png
TCGA-PRAD,194,ENSG00000008710,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000194.png
TCGA-PRAD,195,ENSG00000008735,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_000195.png
TCGA-PRAD,196,ENSG00000008838,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000196.png
TCGA-PRAD,197,ENSG00000008853,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_000197.png
TCGA-PRAD,198,ENSG00000008869,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000198.png
TCGA-PRAD,200,ENSG00000008988,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000200.png
TCGA-PRAD,203,ENSG00000009413,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000203.png
TCGA-PRAD,204,ENSG00000009694,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_000204.png
TCGA-PRAD,206,ENSG00000009765,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000206.png
TCGA-PRAD,207,ENSG00000009780,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000207.png
TCGA-PRAD,208,ENSG00000009790,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000208.png
TCGA-PRAD,209,ENSG00000009830,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000209.png
TCGA-PRAD,213,ENSG00000010017,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000213.png
TCGA-PRAD,214,ENSG00000010030,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000214.png
TCGA-PRAD,215,ENSG00000010072,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000215.png
TCGA-PRAD,216,ENSG00000010165,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000216.png
TCGA-PRAD,217,ENSG00000010219,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000217.png
TCGA-PRAD,219,ENSG00000010256,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000219.png
TCGA-PRAD,220,ENSG00000010270,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000220.png
TCGA-PRAD,221,ENSG00000010278,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000221.png
TCGA-PRAD,222,ENSG00000010292,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000222.png
TCGA-PRAD,224,ENSG00000010310,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000224.png
TCGA-PRAD,225,ENSG00000010318,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000225.png
TCGA-PRAD,226,ENSG00000010319,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000226.png
TCGA-PRAD,227,ENSG00000010322,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000227.png
TCGA-PRAD,228,ENSG00000010327,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000228.png
TCGA-PRAD,229,ENSG00000010361,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000229.png
TCGA-PRAD,230,ENSG00000010404,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000230.png
TCGA-PRAD,231,ENSG00000010539,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000231.png
TCGA-PRAD,232,ENSG00000010610,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000232.png
TCGA-PRAD,233,ENSG00000010626,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000233.png
TCGA-PRAD,234,ENSG00000010671,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000234.png
TCGA-PRAD,235,ENSG00000010704,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_000235.png
TCGA-PRAD,236,ENSG00000010803,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000236.png
TCGA-PRAD,237,ENSG00000010810,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000237.png
TCGA-PRAD,238,ENSG00000010818,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000238.png
TCGA-PRAD,239,ENSG00000011007,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000239.png
TCGA-PRAD,240,ENSG00000011009,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000240.png
TCGA-PRAD,241,ENSG00000011021,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000241.png
TCGA-PRAD,242,ENSG00000011028,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000242.png
TCGA-PRAD,243,ENSG00000011105,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000243.png
TCGA-PRAD,244,ENSG00000011114,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000244.png
TCGA-PRAD,245,ENSG00000011132,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000245.png
TCGA-PRAD,246,ENSG00000011143,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000246.png
TCGA-PRAD,247,ENSG00000011198,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000247.png
TCGA-PRAD,248,ENSG00000011201,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000248.png
TCGA-PRAD,249,ENSG00000011243,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000249.png
TCGA-PRAD,251,ENSG00000011260,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000251.png
TCGA-PRAD,252,ENSG00000011275,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000252.png
TCGA-PRAD,253,ENSG00000011295,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000253.png
TCGA-PRAD,254,ENSG00000011304,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000254.png
TCGA-PRAD,255,ENSG00000011332,1,1,datasets/HACNet_images/TCGA-PRAD/fold_1/class_1/sample_000255.png
TCGA-PRAD,256,ENSG00000011347,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000256.png
TCGA-PRAD,257,ENSG00000011376,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000257.png
TCGA-PRAD,259,ENSG00000011422,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000259.png
TCGA-PRAD,260,ENSG00000011426,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000260.png
TCGA-PRAD,262,ENSG00000011454,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000262.png
TCGA-PRAD,264,ENSG00000011478,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000264.png
TCGA-PRAD,265,ENSG00000011485,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000265.png
TCGA-PRAD,266,ENSG00000011523,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000266.png
TCGA-PRAD,267,ENSG00000011566,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000267.png
TCGA-PRAD,268,ENSG00000011590,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000268.png
TCGA-PRAD,269,ENSG00000011600,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000269.png
TCGA-PRAD,270,ENSG00000011638,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000270.png
TCGA-PRAD,271,ENSG00000012048,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000271.png
TCGA-PRAD,272,ENSG00000012061,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000272.png
TCGA-PRAD,273,ENSG00000012124,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000273.png
TCGA-PRAD,274,ENSG00000012171,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000274.png
TCGA-PRAD,275,ENSG00000012174,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000275.png
TCGA-PRAD,276,ENSG00000012211,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000276.png
TCGA-PRAD,277,ENSG00000012223,1,0,datasets/HACNet_images/TCGA-PRAD/fold_1/class_0/sample_000277.png
TCGA-PRAD,278,ENSG00000012232,1,2,datasets/HACNet_images/TCGA-PRAD/fold_1/class_2/sample_000278.png
